year,month,app_name,cust_vol_mn,cust_val_cr,b2c_vol_mn,b2c_val_cr,b2b_vol_mn,b2b_val_cr,onus_vol_mn,onus_val_cr,total_vol_mn,total_val_cr,app_name_std
2025,12,Karur Vysya Bank Apps,0.13,45.88,0.0,0.0,0.0,0.0,0.0,0.0,0.13,45.88,Karur Vysya Bank Apps
2025,12,TwidPay #,0.13,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.13,15.83,TwidPay #
2025,12,Tamilnad Mercantile Bank Apps,0.11,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.11,39.25,Tamilnad Mercantile Bank Apps
2025,12,Payworld,0.1,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.22,Payworld
2025,12,Unity Small Finance Bank Apps,0.08,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.08,26.45,Unity Small Finance Bank Apps
2025,12,City Union Bank Apps,0.07,29.47,0.0,0.0,0.0,0.0,0.0,0.0,0.07,29.47,City Union Bank Apps
2025,12,Saathi by PayNearBy #,0.06,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.06,6.09,Saathi by PayNearBy #
2025,12,Bank of Maharashtra Apps,0.06,16.91,0.0,0.0,0.0,0.72,0.0,0.0,0.06,17.64,Bank of Maharashtra Apps
2025,12,Ultracash #,0.05,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.7,Ultracash #
2025,12,Curie Money #,0.05,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.71,Curie Money #
2025,12,Equitas Small Finance Bank Apps,0.05,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,14.17,Equitas Small Finance Bank Apps
2025,12,Cheq #,0.04,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.88,Cheq #
2025,12,Fave,0.03,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,7.04,Fave
2025,12,LXME #,0.03,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.43,LXME #
2025,12,Punjab Sind Bank Apps,0.03,12.97,0.0,0.0,0.0,0.0,,,0.03,12.97,Punjab Sind Bank Apps
2025,12,Others,2.71,265.37,0.0,0.0,0.18,7.17,,,2.89,272.54,Others
2025,2,Phone Pe #,7656.4,1118963.81,0.0,0.0,0.0,0.0,7656.4,1118963.81,,,PhonePe
2025,2,Google Pay #,5836.8,771089.15,0.0,0.0,0.0,0.0,5836.8,771089.15,,,Google Pay
2025,2,Paytm #,1079.64,117090.29,0.0,0.0,0.0,0.0,1079.64,117090.29,,,Paytm
2025,2,Navi #,260.75,14322.97,0.0,0.0,0.0,0.0,260.75,14322.97,,,Navi
2025,2,super.money #,139.1,4812.44,0.0,0.0,0.0,0.0,139.1,4812.44,,,super.money #
2025,2,Cred #,126.48,45127.72,0.0,0.0,0.0,0.0,126.48,45127.72,,,Cred #
2025,2,Axis Bank Apps,17.53,4556.21,100.15,4638.45,0.01,2.67,117.7,9197.33,,,Axis Bank
2025,2,Amazon Pay #,93.31,9077.3,0.0,0.0,0.0,0.0,93.31,9077.3,,,Amazon Pay #
2025,2,FamApp by Trio #,77.08,876.12,0.0,0.0,0.0,0.0,77.08,876.12,,,FamApp by Trio #
2025,2,Whatsapp #,58.86,4349.62,0.0,0.0,0.0,0.0,58.86,4349.62,,,Whatsapp #
2025,2,ICICI Bank Apps,52.17,12740.39,0.01,11.15,1.93,1622.99,54.11,14374.53,,,ICICI Bank
2025,2,Kotak Mahindra Bank Apps,50.53,6872.1,0.0,0.0,0.0,0.0,50.53,6872.1,,,Kotak Mahindra Bank Apps
2025,2,HDFC Bank Apps,39.26,10543.2,8.71,3.71,0.01,0.73,47.98,10547.64,,,HDFC Bank
2025,2,Yes Bank Apps,37.4,8367.66,0.0,0.09,0.37,17.31,37.78,8385.06,,,Yes Bank Apps
2025,2,BHIM,36.88,8475.29,0.0,0.0,0.0,0.0,36.88,8475.29,,,BHIM
2025,2,Mobikwik #,24.19,3733.72,0.0,0.0,0.0,0.0,24.19,3733.72,,,Mobikwik #
2025,2,Airtel Payments Bank Apps,18.99,1349.2,0.0,0.01,0.0,0.03,18.99,1349.23,,,Airtel Payments Bank Apps
2025,2,Slice #,15.31,1742.7,0.0,0.0,0.0,0.01,15.31,1742.71,,,Slice #
2025,2,Groww #,12.81,8383.73,0.0,0.0,0.0,0.0,12.81,8383.73,,,Groww #
2025,2,India Post Payments Bank Apps,12.27,1463.53,0.0,0.0,0.0,0.0,12.27,1463.53,,,India Post Payments Bank Apps
2025,2,IDFC Bank Apps,11.98,2158.27,0.0,0.0,0.0,0.02,11.98,2158.3,,,IDFC Bank Apps
2025,2,State Bank of India Apps,11.68,3197.67,0.0,0.0,0.0,0.0,11.68,3197.67,,,State Bank of India Apps
2025,2,RBL Bank Apps,8.76,1408.32,0.0,0.0,0.1,13.57,8.86,1421.89,,,RBL Bank Apps
2025,2,Bajaj Finserv #,8.39,1707.51,0.0,0.0,0.0,0.0,8.39,1707.51,,,Bajaj Finserv #
2025,2,Samsung Pay #,8.09,576.3,0.0,0.0,0.0,0.0,8.09,576.3,,,Samsung Pay #
2025,2,Pop Club #,7.27,419.36,0.0,0.0,0.0,0.0,7.27,419.36,,,Pop Club #
2025,2,Jupiter Money #,5.95,858.34,0.0,0.0,0.0,0.0,5.95,858.34,,,Jupiter Money #
2025,2,Flipkart UPI #,4.42,238.42,0.0,0.0,0.0,0.0,4.42,238.42,,,Flipkart UPI #
2025,2,Federal Bank Apps,4.08,715.26,0.0,0.0,0.0,0.0,4.08,715.26,,,Federal Bank Apps
2025,2,Jio Payments Bank Apps,3.66,290.56,0.0,0.0,0.0,0.0,3.66,290.56,,,Jio Payments Bank Apps
2025,2,Canara Bank Apps,3.25,837.13,0.0,0.0,0.0,0.0,3.25,837.13,,,Canara Bank Apps
2025,2,Punjab National Bank Apps,3.19,809.91,0.0,0.0,0.0,0.0,3.19,809.91,,,Punjab National Bank Apps
2025,2,Deutsche Bank Apps,3.12,442.59,0.0,0.0,0.0,0.09,3.12,442.68,,,Deutsche Bank Apps
2025,2,Fi Money #,2.99,377.32,0.0,0.0,0.0,0.0,2.99,377.32,,,Fi Money #
2025,2,Timepay #,2.19,28.77,0.0,0.0,0.0,0.0,2.19,28.77,,,Timepay #
2025,2,IndusInd Bank Apps,1.76,307.45,0.0,0.0,0.0,0.0,1.76,307.45,,,IndusInd Bank Apps
2025,2,Bank of Baroda Apps,1.72,472.44,0.0,0.0,0.0,0.0,1.72,472.44,,,Bank of Baroda Apps
2025,2,Jammu and Kashmir Bank Apps,1.57,216.84,0.0,0.0,0.0,0.0,1.57,216.84,,,Jammu and Kashmir Bank Apps
2025,2,Omni Card,1.41,93.44,0.0,0.0,0.0,0.0,1.41,93.44,,,Omni Card
2025,2,Central Bank of India Apps,1.36,233.31,0.0,0.0,0.0,0.0,1.36,233.31,,,Central Bank of India Apps
2025,2,Shri Ram One #,1.16,81.1,0.0,0.0,0.0,0.0,1.16,81.1,,,Shri Ram One #
2025,2,Suryoday Bank Apps,1.1,189.69,0.0,0.0,0.02,3.59,1.12,193.28,,,Suryoday Bank Apps
2025,2,Kiwi #,1.01,155.81,0.0,0.0,0.0,0.0,1.01,155.81,,,Kiwi #
2025,2,DBS Digibank Apps,0.99,201.32,0.0,0.0,0.01,1.37,1.0,202.69,,,DBS Digibank Apps
2025,2,HSBC Bank Apps,0.81,186.34,0.0,0.27,0.0,0.1,0.82,186.7,,,HSBC Bank Apps
2025,2,Ind Money #,0.78,357.98,0.0,0.0,0.0,0.0,0.78,357.98,,,Ind Money #
2025,2,Aditya Birla Capital Digital #,0.7,29.68,0.0,0.0,0.0,0.0,0.7,29.68,,,Aditya Birla Capital Digital #
2025,2,Digikhata,0.68,208.81,0.0,0.0,0.0,0.0,0.68,208.81,,,Digikhata
2025,2,Union Bank Apps,0.67,225.15,0.0,0.0,0.0,0.0,0.67,225.15,,,Union Bank Apps
2025,2,One Card #,0.66,742.49,0.0,0.0,0.0,0.0,0.66,742.49,,,One Card #
2025,2,Bharat Pe #,0.62,41.42,0.0,0.0,0.0,0.0,0.62,41.42,,,Bharat Pe #
2025,2,South Indian Bank Apps,0.62,178.11,0.0,0.0,0.0,0.0,0.62,178.11,,,South Indian Bank Apps
2025,2,Indian Bank Apps,0.61,168.69,0.0,0.0,0.0,0.0,0.61,168.69,,,Indian Bank Apps
2025,2,Fino Payments Bank Apps,0.53,68.54,0.0,0.0,0.0,0.0,0.53,68.54,,,Fino Payments Bank Apps
2025,2,AU Small Finance Bank Apps,0.49,148.93,0.0,0.0,0.0,0.0,0.49,148.93,,,AU Small Finance Bank Apps
2025,2,UCO Bank Apps,0.35,89.18,0.0,0.0,0.0,0.0,0.35,89.18,,,UCO Bank Apps
2025,2,Salary Se #,0.3,15.64,0.0,0.0,0.0,0.0,0.3,15.64,,,Salary Se #
2025,2,Tata Neu #,0.3,92.32,0.0,0.0,0.0,0.0,0.3,92.32,,,Tata Neu #
2025,2,Indian Overseas Bank Apps,0.27,67.2,0.0,0.0,0.0,0.0,0.27,67.2,,,Indian Overseas Bank Apps
2025,2,ESAF Small Finance Bank Apps,0.27,26.81,0.0,0.0,0.0,0.0,0.27,26.81,,,ESAF Small Finance Bank Apps
2025,2,Bank of India Apps,0.24,75.45,0.0,0.0,0.0,0.0,0.24,75.45,,,Bank of India Apps
2025,2,Karnataka Bank Apps,0.23,50.92,0.0,0.0,0.0,0.0,0.23,50.92,,,Karnataka Bank Apps
2025,2,Standard Chartered Bank Apps,0.2,114.04,0.0,0.0,0.0,0.07,0.2,114.12,,,Standard Chartered Bank Apps
2025,2,Dhani,0.15,7.35,0.0,0.0,0.0,0.0,0.15,7.35,,,Dhani
2025,2,Money View #,0.15,15.33,0.0,0.0,0.0,0.0,0.15,15.33,,,Money View #
2025,2,True Balance,0.13,4.64,0.0,0.0,0.0,0.0,0.13,4.64,,,True Balance
2025,2,Kredit.Pe #,0.12,16.73,0.0,0.0,0.0,0.0,0.12,16.73,,,Kredit.Pe #
2025,2,Rapipay,0.12,14.62,0.0,0.0,0.0,0.0,0.12,14.62,,,Rapipay
2025,2,Spice Money,0.1,9.88,0.0,0.0,0.0,0.0,0.1,9.88,,,Spice Money
2025,2,Niyo Global #,0.09,46.26,0.0,0.0,0.0,0.0,0.09,46.26,,,Niyo Global #
2025,2,IDBI Bank Apps,0.09,32.23,0.0,0.0,0.0,0.0,0.09,32.23,,,IDBI Bank Apps
2025,2,Ultracash #,0.09,6.62,0.0,0.0,0.0,0.0,0.09,6.62,,,Ultracash #
2025,2,City Union Bank Apps,0.08,28.98,0.0,0.0,0.0,0.0,0.08,28.98,,,City Union Bank Apps
2025,2,Karur Vysya Bank Apps,0.08,28.6,0.0,0.0,0.0,0.0,0.08,28.6,,,Karur Vysya Bank Apps
2025,2,Tamilnad Mercantile Bank Apps,0.08,26.47,0.0,0.0,0.0,0.0,0.08,26.47,,,Tamilnad Mercantile Bank Apps
2025,2,NSDL Payments Bank Apps,0.08,8.12,0.0,0.0,0.0,0.0,0.08,8.12,,,NSDL Payments Bank Apps
2025,2,Genwise #,0.07,24.26,0.0,0.0,0.0,0.0,0.07,24.26,,,Genwise #
2025,2,Freo #,0.04,2.36,0.0,0.0,0.0,0.0,0.04,2.36,,,Freo #
2025,2,Cheq,0.03,2.44,0.0,0.0,0.0,0.0,0.03,2.44,,,Cheq
2025,2,Punjab Sind Bank Apps,0.03,9.76,0.0,0.0,0.0,0.0,0.03,9.76,,,Punjab Sind Bank Apps
2025,2,Bank of Maharashtra Apps,0.02,9.03,0.0,0.0,0.0,0.0,0.02,9.03,,,Bank of Maharashtra Apps
2025,2,Others,1.8,216.46,0.0,0.0,0.15,6.15,1.94,222.61,,,Others
2025,1,Phone Pe #,8102.44,1191303.98,0.0,0.0,0.0,0.0,8102.44,1191303.98,,,PhonePe
2025,1,Google Pay #,6183.91,826845.07,0.0,0.0,0.0,0.0,6183.91,826845.07,,,Google Pay
2025,1,Paytm #,1152.34,126313.45,0.0,0.0,0.0,0.0,1152.34,126313.45,,,Paytm
2025,1,Navi #,242.83,13221.33,0.0,0.0,0.0,0.0,242.83,13221.33,,,Navi
2025,1,Cred #,137.44,49482.95,0.0,0.0,0.0,0.0,137.44,49482.95,,,Cred #
2025,1,Axis Bank Apps,18.9,4804.76,107.71,2961.58,0.01,2.83,126.62,7769.17,,,Axis Bank
2025,1,super.money #,124.83,4565.57,0.0,0.0,0.0,0.0,124.83,4565.57,,,super.money #
2025,1,Amazon Pay #,99.95,9843.47,0.0,0.0,0.0,0.0,99.95,9843.47,,,Amazon Pay #
2025,1,FamApp by Trio #,79.01,896.25,0.0,0.0,0.0,0.0,79.01,896.25,,,FamApp by Trio #
2025,1,Whatsapp #,60.99,4550.41,0.0,0.0,0.0,0.0,60.99,4550.41,,,Whatsapp #
2025,1,ICICI Bank Apps,56.13,17185.89,0.01,11.03,2.1,1731.71,58.23,18928.62,,,ICICI Bank
2025,1,Kotak Mahindra Bank Apps,53.71,7489.75,0.0,0.0,0.0,0.0,53.71,7489.75,,,Kotak Mahindra Bank Apps
2025,1,HDFC Bank Apps,40.42,11081.87,9.17,3.86,0.01,0.69,49.6,11086.42,,,HDFC Bank
2025,1,Yes Bank Apps,41.18,8859.55,0.0,0.0,0.38,17.71,41.57,8877.26,,,Yes Bank Apps
2025,1,BHIM,33.88,9333.77,0.0,0.0,0.0,0.0,33.88,9333.77,,,BHIM
2025,1,Mobikwik #,23.66,3811.43,0.0,0.0,0.0,0.0,23.66,3811.43,,,Mobikwik #
2025,1,Airtel Payments Bank Apps,20.96,1498.77,0.0,0.0,0.0,0.05,20.96,1498.83,,,Airtel Payments Bank Apps
2025,1,Groww #,15.4,11200.31,0.0,0.0,0.0,0.0,15.4,11200.31,,,Groww #
2025,1,India Post Payments Bank Apps,12.57,1509.59,0.0,0.0,0.0,0.0,12.57,1509.59,,,India Post Payments Bank Apps
2025,1,State Bank of India Apps,12.49,3515.63,0.0,0.0,0.0,0.0,12.49,3515.63,,,State Bank of India Apps
2025,1,IDFC Bank Apps,11.77,2283.02,0.0,0.0,0.0,0.02,11.77,2283.04,,,IDFC Bank Apps
2025,1,RBL Bank Apps,8.5,1411.19,0.0,0.0,0.12,6.95,8.62,1418.15,,,RBL Bank Apps
2025,1,Samsung Pay #,8.57,608.41,0.0,0.0,0.0,0.0,8.57,608.41,,,Samsung Pay #
2025,1,Bajaj Finserv #,8.19,1649.36,0.0,0.0,0.0,0.0,8.19,1649.36,,,Bajaj Finserv #
2025,1,Pop Club #,8.1,431.96,0.0,0.0,0.0,0.0,8.1,431.96,,,Pop Club #
2025,1,Slice #,7.88,569.95,0.0,0.0,0.0,0.0,7.88,569.95,,,Slice #
2025,1,Flipkart UPI #,7.58,393.64,0.0,0.0,0.0,0.0,7.58,393.64,,,Flipkart UPI #
2025,1,Jupiter Money #,6.31,913.95,0.0,0.0,0.0,0.0,6.31,913.95,,,Jupiter Money #
2025,1,Federal Bank Apps,4.3,744.89,0.0,0.0,0.0,0.0,4.3,744.89,,,Federal Bank Apps
2025,1,Jio Payments Bank Apps,3.66,293.42,0.0,0.0,0.0,0.0,3.66,293.42,,,Jio Payments Bank Apps
2025,1,Punjab National Bank Apps,3.45,864.8,0.0,0.0,0.0,0.0,3.45,864.8,,,Punjab National Bank Apps
2025,1,Canara Bank Apps,3.36,884.57,0.0,0.0,0.0,0.0,3.36,884.57,,,Canara Bank Apps
2025,1,Deutsche Bank Apps,3.31,322.65,0.0,0.0,0.0,0.1,3.32,322.75,,,Deutsche Bank Apps
2025,1,Fi Money #,3.25,401.64,0.0,0.0,0.0,0.0,3.25,401.64,,,Fi Money #
2025,1,Indian Bank Apps,2.07,437.0,0.0,0.0,0.0,0.0,2.07,437.0,,,Indian Bank Apps
2025,1,Timepay #,1.8,22.39,0.0,0.0,0.0,0.0,1.8,22.39,,,Timepay #
2025,1,Suryoday Bank Apps,1.72,320.78,0.0,0.0,0.02,2.94,1.74,323.72,,,Suryoday Bank Apps
2025,1,Jammu and Kashmir Bank Apps,1.62,212.89,0.0,0.0,0.0,0.0,1.62,212.89,,,Jammu and Kashmir Bank Apps
2025,1,Omni Card,1.49,96.0,0.0,0.0,0.0,0.0,1.49,96.0,,,Omni Card
2025,1,Central Bank of India Apps,1.34,237.42,0.0,0.0,0.0,0.0,1.34,237.42,,,Central Bank of India Apps
2025,1,Bank of Baroda Apps,1.23,442.03,0.0,0.0,0.0,0.0,1.23,442.03,,,Bank of Baroda Apps
2025,1,DBS Digibank Apps,1.12,224.4,0.0,0.0,0.01,1.09,1.13,225.49,,,DBS Digibank Apps
2025,1,Aditya Birla Capital Digital #,0.93,39.03,0.0,0.0,0.0,0.0,0.93,39.03,,,Aditya Birla Capital Digital #
2025,1,Kiwi #,0.82,141.6,0.0,0.0,0.0,0.0,0.82,141.6,,,Kiwi #
2025,1,HSBC Bank Apps,0.82,201.55,0.0,0.08,0.0,0.17,0.82,201.79,,,HSBC Bank Apps
2025,1,Union Bank Apps,0.75,257.23,0.0,0.0,0.0,0.0,0.75,257.23,,,Union Bank Apps
2025,1,One Card #,0.7,799.37,0.0,0.0,0.0,0.0,0.7,799.37,,,One Card #
2025,1,South Indian Bank Apps,0.65,192.73,0.0,0.0,0.0,0.0,0.65,192.73,,,South Indian Bank Apps
2025,1,Digikhata,0.64,194.07,0.0,0.0,0.0,0.0,0.64,194.07,,,Digikhata
2025,1,Ind Money #,0.63,293.14,0.0,0.0,0.0,0.0,0.63,293.14,,,Ind Money #
2025,1,Shri Ram One #,0.6,63.97,0.0,0.0,0.0,0.0,0.6,63.97,,,Shri Ram One #
2025,1,Fino Payments Bank Apps,0.59,78.97,0.0,0.0,0.0,0.0,0.59,78.97,,,Fino Payments Bank Apps
2025,1,AU Small Finance Bank Apps,0.5,154.34,0.0,0.0,0.0,0.01,0.5,154.35,,,AU Small Finance Bank Apps
2025,1,UCO Bank Apps,0.34,85.35,0.0,0.0,0.0,0.0,0.34,85.35,,,UCO Bank Apps
2025,1,Tata Neu #,0.3,89.22,0.0,0.0,0.0,0.0,0.3,89.22,,,Tata Neu #
2025,1,IndusInd Bank Apps,0.26,58.26,0.0,0.0,0.0,0.0,0.26,58.26,,,IndusInd Bank Apps
2025,1,Indian Overseas Bank Apps,0.25,66.56,0.0,0.0,0.0,0.0,0.25,66.56,,,Indian Overseas Bank Apps
2025,1,Karnataka Bank Apps,0.25,52.98,0.0,0.0,0.0,0.0,0.25,52.98,,,Karnataka Bank Apps
2025,1,ESAF Small Finance Bank Apps,0.24,26.7,0.0,0.0,0.0,0.0,0.24,26.7,,,ESAF Small Finance Bank Apps
2025,1,Bank of India Apps,0.24,78.25,0.0,0.0,0.0,0.0,0.24,78.25,,,Bank of India Apps
2025,1,True Balance,0.23,9.01,0.0,0.0,0.0,0.0,0.23,9.01,,,True Balance
2025,1,Bharat Pe #,0.21,19.64,0.0,0.0,0.0,0.0,0.21,19.64,,,Bharat Pe #
2025,1,Standard Chartered Bank Apps,0.19,123.84,0.0,0.0,0.0,0.05,0.2,123.89,,,Standard Chartered Bank Apps
2025,1,Salary Se #,0.16,7.76,0.0,0.0,0.0,0.0,0.16,7.76,,,Salary Se #
2025,1,Dhani,0.15,7.72,0.0,0.0,0.0,0.0,0.15,7.72,,,Dhani
2025,1,Money View #,0.12,9.77,0.0,0.0,0.0,0.0,0.12,9.77,,,Money View #
2025,1,Rapipay,0.11,13.96,0.0,0.0,0.0,0.0,0.11,13.96,,,Rapipay
2025,1,IDBI Bank Apps,0.11,41.84,0.0,0.0,0.0,0.0,0.11,41.84,,,IDBI Bank Apps
2025,1,Niyo Global #,0.1,48.75,0.0,0.0,0.0,0.0,0.1,48.75,,,Niyo Global #
2025,1,Ultracash #,0.09,6.74,0.0,0.0,0.0,0.0,0.09,6.74,,,Ultracash #
2025,1,Kredit.Pe #,0.09,11.04,0.0,0.0,0.0,0.0,0.09,11.04,,,Kredit.Pe #
2025,1,City Union Bank Apps,0.08,29.52,0.0,0.0,0.0,0.0,0.08,29.52,,,City Union Bank Apps
2025,1,Karur Vysya Bank Apps,0.08,29.32,0.0,0.0,0.0,0.0,0.08,29.32,,,Karur Vysya Bank Apps
2025,1,Tamilnad Mercantile Bank Apps,0.08,26.96,0.0,0.0,0.0,0.0,0.08,26.96,,,Tamilnad Mercantile Bank Apps
2025,1,Spice Money,0.08,7.67,0.0,0.0,0.0,0.0,0.08,7.67,,,Spice Money
2025,1,NSDL Payments Bank Apps,0.07,8.35,0.0,0.0,0.0,0.0,0.07,8.35,,,NSDL Payments Bank Apps
2025,1,Genwise #,0.05,29.81,0.0,0.0,0.0,0.0,0.05,29.81,,,Genwise #
2025,1,Bank of Maharashtra Apps,0.04,15.22,0.0,0.0,0.0,0.0,0.04,15.22,,,Bank of Maharashtra Apps
2025,1,Equitas Small Finance Bank Apps,0.04,28.47,0.0,0.0,0.0,0.0,0.04,28.47,,,Equitas Small Finance Bank Apps
2025,1,Cheq,0.03,2.39,0.0,0.0,0.0,0.0,0.03,2.39,,,Cheq
2025,1,Punjab Sind Bank Apps,0.03,11.6,0.0,0.0,0.0,0.0,0.03,11.6,,,Punjab Sind Bank Apps
2025,1,Freo #,0.02,1.55,0.0,0.0,0.0,0.0,0.02,1.55,,,Freo #
2025,1,Others,8.51,1366.16,0.0,0.0,0.16,7.01,8.66,1373.16,,,Others
2025,7,Phone Pe #,8931.24,,0.0,0.0,0.0,0.0,8682.08,1256541.09,8931.24,,PhonePe
2025,7,Google Pay #,6922.92,,0.0,0.0,0.0,0.0,6740.42,884735.12,6922.92,,Google Pay
2025,7,Paytm #,1366.05,,0.0,0.0,0.0,0.0,1277.56,138068.97,1366.05,,Paytm
2025,7,Navi #,444.06,23562.51,0.0,0.0,0.0,0.0,386.21,21350.35,444.06,23562.51,Navi
2025,7,super.money #,252.85,9018.71,0.0,0.0,0.0,0.0,203.42,7054.28,252.85,9018.71,super.money #
2025,7,Cred #,144.38,55259.9,0.0,0.0,0.0,0.0,141.95,55242.72,144.38,55259.9,Cred #
2025,7,FamApp by Trio #,125.0,1563.58,0.0,0.0,0.0,0.0,120.03,9683.82,125.0,1563.58,FamApp by Trio #
2025,7,Axis Bank Apps,27.79,5483.32,95.63,4287.26,0.01,2.81,110.38,1415.4,123.44,9773.39,Axis Bank
2025,7,Amazon Pay #,100.53,10813.98,0.0,0.0,0.0,0.0,98.68,10343.44,100.53,10813.98,Amazon Pay #
2025,7,BHIM,87.13,14522.39,0.0,0.0,0.0,0.0,70.19,5280.89,87.13,14522.39,BHIM
2025,7,Whatsapp #,74.6,5412.58,0.0,0.0,0.0,0.0,64.6,11243.73,74.6,5412.58,Whatsapp #
2025,7,ICICI Bank Apps,68.94,15112.05,0.01,14.78,2.37,1975.53,63.19,14806.6,71.33,17102.36,ICICI Bank
2025,7,Kotak Mahindra Bank Apps,66.63,8497.73,0.0,0.0,0.0,0.0,59.74,7862.6,66.63,8497.73,Kotak Mahindra Bank Apps
2025,7,HDFC Bank Apps,49.83,15420.1,15.13,9.63,0.01,0.87,59.47,16689.54,64.97,15430.59,HDFC Bank
2025,7,POPclub #,63.63,1539.48,0.0,0.0,0.0,0.0,53.52,9518.96,63.63,1539.48,POPclub #
2025,7,Yes Bank Apps,55.2,9470.16,0.0,0.0,0.4,21.45,33.92,4674.33,55.6,9491.62,Yes Bank Apps
2025,7,Mobikwik #,43.17,5578.43,0.0,0.0,0.0,0.0,20.14,1447.35,43.17,5578.43,Mobikwik #
2025,7,Airtel Payments Bank Apps,21.34,1509.17,0.0,0.01,0.0,0.0,19.85,2330.22,21.34,1509.17,Airtel Payments Bank Apps
2025,7,Slice Small Finance Bank Apps,19.83,2586.21,0.0,0.0,0.0,0.01,16.51,1834.83,19.83,2586.22,Slice Small Finance Bank Apps
2025,7,India Post Payments Bank Apps,18.16,1759.02,0.0,0.0,0.0,0.0,16.21,2493.29,18.16,1759.02,India Post Payments Bank Apps
2025,7,IDFC Bank Apps,18.04,2707.76,0.0,0.03,0.04,0.14,13.59,500.88,18.08,2707.93,IDFC Bank Apps
2025,7,Groww #,14.06,11012.81,0.0,0.0,0.0,0.0,13.48,3700.3,14.06,11012.81,Groww #
2025,7,State Bank of India Apps,12.26,3633.07,0.0,0.0,0.0,0.0,13.27,1762.42,12.26,3633.07,State Bank of India Apps
2025,7,Bajaj Finserv,10.87,2516.08,0.0,0.0,0.0,0.0,12.14,8443.05,10.87,2516.08,Bajaj Finserv
2025,7,Samsung Pay #,9.34,669.72,0.0,0.0,0.0,0.0,10.67,2219.95,9.34,669.72,Samsung Pay #
2025,7,RBL Bank Apps,8.41,1358.41,0.0,0.01,0.12,30.29,9.14,656.92,8.54,1388.7,RBL Bank Apps
2025,7,Jupiter Money #,6.3,981.5,0.0,0.0,0.0,0.0,6.4,950.85,6.3,981.5,Jupiter Money #
2025,7,Federal Bank Apps,5.86,1163.18,0.0,0.0,0.0,0.0,5.09,982.11,5.86,1163.18,Federal Bank Apps
2025,7,Jio Payments Bank Apps,4.47,306.58,0.0,0.0,0.0,0.0,4.7,341.19,4.47,306.58,Jio Payments Bank Apps
2025,7,Deutsche Bank Apps,4.43,770.49,0.0,0.0,0.0,0.14,4.02,723.88,4.43,770.63,Deutsche Bank Apps
2025,7,Canara Bank Apps,4.05,1018.59,0.0,0.0,0.0,0.0,3.9,50.01,4.05,1018.59,Canara Bank Apps
2025,7,Punjab National Bank Apps,3.67,980.66,0.0,0.0,0.0,0.0,3.85,992.9,3.67,980.66,Punjab National Bank Apps
2025,7,Timepay #,3.14,47.4,0.0,0.0,0.0,0.0,3.6,953.88,3.14,47.4,Timepay #
2025,7,Kiwi #,2.85,323.87,0.0,0.0,0.0,0.0,3.58,428.68,2.85,323.87,Kiwi #
2025,7,Fi Money #,2.84,400.92,0.0,0.0,0.0,0.0,3.23,187.83,2.84,400.92,Fi Money #
2025,7,NSDL Payments Bank Apps,2.72,107.11,0.0,0.0,0.06,3.14,3.02,180.55,2.78,110.25,NSDL Payments Bank Apps
2025,7,Flipkart UPI #,2.7,155.64,0.0,0.0,0.0,0.0,2.99,407.88,2.7,155.64,Flipkart UPI #
2025,7,Jammu and Kashmir Bank Apps,2.62,343.24,0.0,0.0,0.0,0.0,2.58,165.88,2.62,343.24,Jammu and Kashmir Bank Apps
2025,7,Shri Ram One,2.38,155.72,0.0,0.0,0.0,0.0,2.36,308.47,2.38,155.72,Shri Ram One
2025,7,Bank of Baroda Apps,2.01,529.28,0.0,0.0,0.0,0.01,1.99,258.89,2.01,529.28,Bank of Baroda Apps
2025,7,Ind Money #,1.86,730.24,0.0,0.0,0.0,0.0,1.8,528.32,1.86,730.24,Ind Money #
2025,7,Omni Card,1.73,98.15,0.0,0.0,0.0,0.0,1.63,92.27,1.73,98.15,Omni Card
2025,7,IndusInd Bank Apps,1.26,178.71,0.0,0.0,0.0,0.0,1.56,268.09,1.26,178.71,IndusInd Bank Apps
2025,7,Indian Bank Apps,1.11,255.91,0.0,0.0,0.0,0.0,1.3,560.96,1.11,255.91,Indian Bank Apps
2025,7,HSBC Bank Apps,1.08,134.67,0.01,0.41,0.0,0.44,1.25,218.46,1.09,135.52,HSBC Bank Apps
2025,7,Suryoday Bank Apps,1.05,150.41,0.0,0.0,0.01,1.42,1.06,226.65,1.06,151.82,Suryoday Bank Apps
2025,7,Digikhata,1.01,320.5,0.0,0.0,0.0,0.0,1.03,124.36,1.01,320.5,Digikhata
2025,7,Standard Chartered Bank Apps,0.91,147.75,0.0,0.0,0.08,3.06,0.87,282.69,0.99,150.81,Standard Chartered Bank Apps
2025,7,Bharat Pe #,0.92,62.45,0.0,0.0,0.0,0.0,0.8,202.18,0.92,62.45,Bharat Pe #
